drugbank_id,uniprot_id,interaction
DB03133,P07477,False
DB00365,P43702,True
DB01864,P94692,False
DB07884,P03366,True
DB01267,P35348,True
DB00413,P35462,True
DB00157,P15692,False
DB04097,P09147,True
DB19058,P48067,True
DB12010,P09769,True
DB05961,Q9WYE2,False
DB00363,P0A6R0,False
DB15495,Q99623,True
DB02264,Q05586,False
DB00759,P04156,True
DB07447,Q9NR97,False
DB16051,Q01718,False
DB03461,Q9WZS7,True
DB08954,P11473,False
DB02088,P42262,False
DB06461,P15692,True
DB04855,P34995,False
DB08710,P26663,True
DB01224,P04183,False
DB04271,P22748,False
DB16495,A9JQL9,False
DB11741,P35968,True
DB01717,P14867,False
DB11644,P09871,False
DB00125,Q8WY07,True
DB02153,P68826,True
DB08807,P06971,False
DB00619,P11274,True
DB12858,P14867,False
DB07533,P24941,True
DB03740,Q00975,False
DB04787,P06401,True
DB02196,Q9UBQ6,True
DB07431,P49888,False
DB00986,P08912,True
DB06229,Q9X4K7,False
DB09089,P08173,True
DB13269,P04746,False
DB00824,O60391,False
DB00228,P98194,True
DB15408,Q12879,False
DB07012,P28720,True
DB00568,Q9P0X4,True
DB00157,Q8TCC7,False
DB03966,Q02880,True
DB00594,Q8IDP8,False
DB05265,P18314,True
DB00142,P49915,True
DB08059,P27986,True
DB09288,P23219,True
DB01218,Q05581,False
DB02637,Q9Y478,False
DB00281,Q9UI33,True
DB00396,P31350,False
DB07860,P17612,True
DB01643,P06612,True
DB05785,P05412,True
DB02659,Q9X6W0,False
DB04216,P21917,False
DB02338,P0AEX9,False
DB02058,Q99AU2,False
DB04374,Q9UJM8,True
DB02015,Q8I814,True
DB14507,P49841,True
DB00735,P11362,False
DB08187,P00734,True
DB01053,P10275,False
DB01050,P25024,True
DB11793,P07108,False
DB08814,P35228,True
DB07426,P60472,True
DB17064,P52333,True
DB08877,P29597,True
DB14487,P00739,True
DB02052,P14416,False
DB08897,P08912,True
DB04039,P06129,True
DB03791,P55055,True
DB01567,P14867,True
DB13956,P03372,True
DB01773,P23975,False
DB03309,P35354,False
DB00458,P21728,True
DB01354,Q13002,True
DB02408,P0A078,True
DB07220,P24941,True
DB00482,P28222,False
DB14533,Q06830,True
DB04288,P24941,True
DB04324,P53582,True
DB00118,Q8N1G2,True
DB06021,P21397,False
DB03313,P0A3M6,True
DB04221,P08912,False
DB03496,P50750,True
DB07553,Q13547,True
DB00567,Q8DR59,True
DB01915,P01024,True
DB03489,Q746L7,True
DB08908,Q04206,True
DB06743,P23415,True
DB03296,Q26966,True
DB00239,Q04782,True
DB11619,P08581,False
DB05805,P0CG22,False
DB07984,P23219,True
DB01001,Q14500,False
DB12429,Q16539,True
DB12267,P0AEB2,False
DB01431,P00734,False
DB07070,Q86XF0,False
DB08014,P03302,True
DB03796,P00709,True
DB04460,P02768,False
DB00786,P23415,False
DB08880,P04035,True
DB03814,Q9Y468,True
DB02930,P27487,False
DB04315,P51151,True
DB03247,P00322,True
DB01865,P39304,False
DB12597,Q8IZS8,False
DB00544,P12461,True
DB07764,P01857,True
DB14723,P31930,False
DB03297,P50453,False
DB05961,P05154,True
DB11638,O15393,False
DB00493,P0A3M6,True
DB04147,P0AEB2,False
DB03461,P14061,True
DB06436,P78368,False
DB08052,P16234,True
DB16221,P10275,True
DB00820,Q9H244,False
DB06229,P29475,False
DB02009,P00390,False
DB09225,P0A884,False
DB18725,P00734,False
DB02020,P41143,False
DB04083,Q16773,True
DB01327,P27169,True
DB08537,P24941,True
DB04233,P10384,True
DB09332,P07225,True
DB01992,P30556,False
DB00143,P21709,False
DB00903,Q13621,True
DB04747,Q6A8X5,True
DB04669,P24941,True
DB00418,Q13002,True
DB00783,P56817,False
DB01153,P10613,True
DB12010,P25100,False
DB03740,Q9HYN5,True
DB00605,O60218,True
DB03274,Q9UBN7,False
DB02434,P36956,False
DB08759,Q9ZGI2,True
DB00252,Q13936,True
DB04580,Q57VC7,True
DB00312,P35367,False
DB00456,Q8DR59,True
DB08145,P45066,False
DB02741,P13631,True
DB08218,P41595,False
DB14766,O95977,True
DB03957,P60568,True
DB05075,P23837,False
DB02379,Q7Z4J2,True
DB01614,Q93D82,False
DB01577,P21397,True
DB08185,P35372,False
DB00363,P08173,True
DB00762,P11387,True
DB04810,P51681,False
DB16310,Q15788,False
DB07820,P04585,True
DB02118,P39900,True
DB11623,Q7Z2W7,False
DB07823,Q9L5C8,True
DB00922,Q15842,True
DB04464,P20711,False
DB04599,P41595,False
DB07898,P84147,True
DB01536,P17752,False
DB01197,O75533,False
DB01211,Q9NPD5,True
DB08846,P05771,True
DB05137,P46821,False
DB12548,P30556,True
DB08215,Q00653,False
DB03461,P67910,True
DB06274,P41143,True
DB04465,P05412,False
DB00887,P55011,True
DB06699,P30968,True
DB11986,Q9UM73,True
DB12429,P30542,False
DB00671,P0AD65,True
DB09286,P37059,False
DB00759,Q9UM07,True
DB02659,P08069,False
DB08402,Q15596,True
DB06875,P00929,False
DB16656,P06241,True
DB00482,P04818,False
DB07291,Q3JUV5,True
DB09088,P61158,False
DB07375,P01834,True
DB02379,Q6UWM7,True
DB11675,O00180,False
DB16159,P37231,False
DB01268,P09619,True
DB03633,P04054,True
DB00184,P35968,False
DB01247,Q12879,False
DB00986,P05164,False
DB16047,P28222,False
DB07126,P11802,True
DB01074,P34903,False
DB00224,Q72874,True
DB08323,O00519,False
DB05482,P03372,False
DB01591,P08173,True
DB01346,P25440,False
DB06595,P00915,False
DB15035,P14867,False
DB08502,P31992,False
DB03310,P9WNG3,False
DB04522,P25116,False
DB14575,P35916,False
DB01972,P08588,False
DB01009,P23219,True
DB17074,P39900,False
DB03793,P96965,True
DB13053,Q15722,True
DB00454,Q12879,True
DB03814,P04424,True
DB04395,Q99456,False
DB03147,P16640,True
DB07348,P84077,True
DB02954,P00533,False
DB14533,P48506,False
DB06808,P03366,False
DB04272,Q9BY32,True
DB00129,P40871,False
DB08589,P48736,False
DB01567,P28472,True
DB02260,P22695,False
DB12651,P35228,True
DB00363,P28335,True
DB11763,Q08698,False
DB00333,P32297,True
DB08783,P15502,False
DB12906,Q08257,False
DB00320,P28222,True
DB12010,O43353,True
DB08689,P35498,False
DB12191,P53004,False
DB03277,P14416,False
DB08231,P00959,False
DB07039,P10275,True
DB12109,Q02218,True
DB11195,P07477,False
DB00583,P84147,False
DB12319,Q5XXA6,True
DB07440,P00734,True
DB07577,P48736,False
DB00334,P28223,False
DB11832,P16234,True
DB08629,P36542,True
DB11838,Q07343,True
DB00434,P37288,False
DB00813,P01857,False
DB11201,P35367,False
DB04540,P35398,True
DB01632,P35372,False
DB15133,Q14524,False
DB00227,P01857,False
DB04040,P32890,True
DB13122,P30542,True
DB04749,P68826,False
DB01032,Q96RD7,True
DB01497,P43702,False
DB01891,P03366,True
DB13243,P20839,True
DB01224,P34969,True
DB09064,P00780,False
DB00904,P16234,False
DB11273,P08588,True
DB02116,P06493,True
DB06868,P23975,False
DB09212,Q9Y617,False
DB07729,P48443,False
DB12900,P0C6X7,False
DB06182,Q6V1X1,True
DB06731,Q01959,True
DB08626,P08473,True
DB06941,P07998,False
DB04037,P13945,False
DB13059,P47712,False
DB00346,P25100,True
DB04156,P80303,False
DB02345,P77444,True
DB07806,Q16613,False
DB14487,P07360,True
DB00131,Q08499,True
DB05956,Q13224,True
DB01388,O15304,False
DB07918,P0AEK7,True
DB00174,Q96IY4,False
DB00849,P41595,False
DB08453,P83795,True
DB01766,P00734,True
DB06558,P00414,False
DB13520,P30939,True
DB11859,P14867,True
DB11638,P17169,False
DB14050,F5GY58,True
DB00363,P09601,False
DB07724,P30542,False
DB08374,P21918,False
DB04560,Q57265,False
DB00436,P00915,True
DB00121,P50747,True
DB01645,P13569,True
DB00201,O00329,True
DB04478,Q00796,True
DB00838,Q82122,False
DB02587,Q92793,True
DB01204,P07919,False
DB08646,Q8VUT0,True
DB13952,O14841,False
DB02659,Q05397,False
DB03152,Q04864,False
DB03760,P23434,True
DB01565,Q9KM65,False
DB02136,P15555,True
DB00295,P08254,False
DB01210,P54762,False
DB06855,Q7BJM5,False
DB03280,P23919,True
DB12084,P07098,False
DB00514,P00918,False
DB14533,P04196,True
DB06707,P35348,True
DB11195,P15587,True
DB00205,Q96CA5,False
DB07489,Q9Y6M4,True
DB08814,P23219,True
DB14533,P31151,True
DB08523,P13929,False
DB09221,P01138,True
DB03685,P15291,True
DB08292,P29274,False
DB08648,P9WIB9,True
DB05013,Q05655,True
DB04977,Q05639,True
DB14487,Q9NYX4,False
DB01821,O43570,False
DB08454,P61925,False
DB12010,P08172,False
DB19306,Q02880,True
DB00674,P11229,False
DB17039,P04637,True
DB01147,P0A3R9,False
DB09154,P22748,True
DB03793,P46059,True
DB02379,P37698,True
DB06718,P10275,True
DB02057,P42261,True
DB01936,P21728,False
DB14924,P20586,False
DB09061,Q16613,True
DB05542,P07948,False
DB00162,Q96NR8,True
DB08464,P11229,False
DB00608,P37062,False
DB07138,Q54AI1,False
DB08573,P11474,False
DB07644,Q8NET8,False
DB00590,Q12809,True
DB02395,P15559,True
DB04315,P18085,True
DB01099,P26358,True
DB12695,P27487,False
DB01873,P23921,False
DB00116,P30536,False
DB17101,P04531,False
DB03109,P07254,True
DB08728,P9WPB5,False
DB06090,Q92731,False
DB00640,P06276,False
DB16754,P08908,False
DB01254,P11274,True
DB06441,Q5LI27,False
DB11638,P11413,True
DB00659,Q05586,True
DB07312,P09467,True
DB08896,P42685,True
DB02637,Q9ZF99,True
DB14487,P20851,True
DB00338,P06401,False
DB01934,P00803,True
DB11758,P51681,True
DB00715,P14416,True
DB03461,P55818,True
DB14829,P16581,True
DB07231,P21397,False
DB08846,P05042,False
DB03428,Q00535,True
DB17026,P35408,False
DB06619,C6KT50,False
DB00768,P23297,True
DB12059,Q14416,True
DB02800,P11413,False
DB12108,P61158,False
DB00458,P28223,True
DB02170,P68400,True
DB00320,P33402,False
DB11638,Q06033,False
DB02850,P32754,True
DB08856,P41143,True
DB03923,Q9WY54,False
DB03461,Q9GV41,True
DB01761,P60472,False
DB03576,Q9X266,True
DB08339,P11362,True
DB00454,P23975,True
DB03203,P15121,False
DB06913,Q99AU2,True
DB00157,P03891,True
DB07510,P0ABQ4,False
DB00477,Q14994,False
DB04714,P62623,True
DB01861,Q5SLP8,False
DB03357,P35499,False
DB13520,P41145,False
DB07137,P24941,False
DB12843,P29274,False
DB14487,Q00987,True
DB03988,P18509,True
DB04879,P35916,True
DB03735,P0ABP8,True
DB01001,P08588,True
DB07401,Q8NW68,False
DB01580,P07550,True
DB01088,P18031,False
DB03909,P33221,True
DB03247,Q9ZK53,True
DB01015,P02918,False
DB00162,Q92781,True
DB16300,P04150,False
DB00284,O75340,False
DB12852,P35354,False
DB00259,Q9GZT9,False
DB08437,P20309,False
DB06262,P35368,True
DB16325,P06132,False
DB14533,P15531,True
DB00590,P35348,False
DB03801,P48147,False
DB07080,Q13133,True
DB12377,Q72874,False
DB02046,P07451,False
DB00123,Q8WY07,True
DB05171,P0DMV9,False
DB01622,P21728,True
DB03442,O15530,False
DB11672,P10275,False
DB03435,P04118,False
DB03323,P07173,False
DB02588,P12931,False
DB08446,Q8I5H4,False
DB02613,Q08210,True
DB12518,P0A2Y7,False
DB16193,P15954,False
DB13952,P35368,False
DB00625,P50993,False
DB12535,O60674,True
DB08880,P06009,False
DB00848,P01857,False
DB14068,P55263,False
DB08078,Q03181,True
DB01873,Q71U36,True
DB01992,Q92993,True
DB11254,P00326,False
DB04464,P00395,True
DB00960,P07550,True
DB04315,O76074,False
DB07374,P61927,True
DB02010,O15530,True
DB04464,P00918,False
DB13182,P04637,False
DB04855,Q12809,True
DB07278,P00742,True
DB04672,Q9NPB1,True
DB13040,P05042,False
DB04491,P84888,False
DB08271,Q9U8D3,False
DB03496,P00533,True
DB07841,P49354,True
DB01346,P42262,True
DB08118,P35557,True
DB00364,P09038,True
DB00725,P20309,True
DB00157,O43678,True
DB02800,Q9BWD1,False
DB05966,P17612,False
DB03433,P68400,False
DB00879,Q72547,True
DB08319,P43700,False
DB00686,P23904,False
DB04106,Q16881,True
DB13952,P0AEB2,False
DB11638,P40925,True
DB03147,P09467,False
DB00571,P14751,False
DB12146,P53350,True
DB06176,P17707,False
DB11478,P07477,False
DB01148,P08172,True
DB06882,Q98VG9,False
DB07857,P17612,True
DB00933,P42262,False
DB07145,P09237,True
DB08451,P0AE18,True
DB04216,Q9UQQ2,False
DB03693,P78368,True
DB06763,P50052,True
DB15192,Q9Y5N1,True
DB16832,P15538,True
DB04451,O60911,True
DB00115,P22033,True
DB12588,Q9NYK1,False
DB00416,P17787,True
DB00543,P35348,True
DB00382,P22303,True
DB16039,P13945,False
DB14527,P00167,True
DB11376,P03372,False
DB00924,P34969,True
DB12010,P07947,True
DB00909,Q9UI33,True
DB12487,P03372,True
DB02562,P00439,True
DB09215,P23219,True
DB14011,P24462,True
DB01218,P0DP25,True
DB04066,P00734,False
DB00997,Q16665,False
DB02287,P00749,True
DB08215,P48736,False
DB15499,P52333,True
DB02494,P15085,True
DB08213,P42574,True
DB00611,P41143,True
DB16330,P02768,False
DB01081,Q01959,False
DB14011,Q8NET8,True
DB14507,O15392,False
DB03088,Q03403,True
DB00966,Q99653,False
DB12623,Q9Y5S1,False
DB01949,P14780,True
DB01157,P32055,False
DB01683,P23946,True
DB12147,P10721,True
DB06635,P21890,False
DB05289,P41595,False
DB05442,Q04828,False
DB03247,P22607,False
DB17018,P01375,False
DB03144,O34453,True
DB08330,P26664,False
DB04530,P17612,True
DB01414,P00918,False
DB08215,P11511,False
DB08837,P20309,False
DB07548,P00734,True
DB00602,G5EBR3,True
DB06202,P34972,True
DB08779,O14757,True
DB00924,P08069,False
DB00417,Q9Y5S1,False
DB04315,P11233,True
DB07950,P18357,False
DB07150,Q16566,False
DB12948,O14965,False
DB05266,P11388,False
DB14805,P08506,False
DB13080,O60858,False
DB08231,P68871,False
DB03313,P0AD68,True
DB04216,Q5G940,True
DB02827,P17252,False
DB00481,P50453,True
DB00408,P28223,True
DB04920,P10275,False
DB03541,P0CG22,True
DB03247,P30043,True
DB07931,Q9NS85,False
DB08651,P08263,False
DB05885,Q00975,True
DB02599,P15474,False
DB02599,P28720,True
DB01235,P39900,False
DB00477,P50406,True
DB01275,P0A434,False
DB01200,Q93D82,False
DB08531,Q02127,False
DB01643,Q9HU22,True
DB04099,P18843,True
DB12114,P04150,False
DB01861,P23919,False
DB14918,P29474,False
DB03147,P14324,False
DB04395,O75469,False
DB00799,P14416,False
DB14783,P29350,False
DB14719,Q07869,False
DB03756,P40871,False
DB02659,P50406,False
DB14011,P21796,True
DB02512,Q9ZAG3,False
DB01647,P36542,False
DB14011,P35372,True
DB00588,P49356,False
DB00312,P14867,True
DB03761,P12461,True
DB01407,P01138,True
DB00151,O33199,False
DB08285,P43353,False
DB15617,P69905,True
DB01175,A0A023W3H0,False
DB00157,O43677,True
DB02120,P55055,False
DB00321,P28222,True
DB05119,P08908,False
DB00162,P23141,False
DB14533,P00722,False
DB01254,P00390,False
DB07443,Q02127,True
DB03566,P49841,False
DB08325,Q12866,True
DB02153,Q9RRU8,True
DB06917,P09960,True
DB06083,P35869,True
DB03247,P0A078,False
DB09061,P30542,True
DB03435,P00101,False
DB05298,O95182,False
DB12843,P42574,True
DB04464,P09152,True
DB13715,Q99808,True
DB16277,P61313,False
DB03222,P05067,False
DB02010,P43405,True
DB05494,P27707,True
DB16823,P9WIE5,False
DB09006,P37231,True
DB00706,P35228,False
DB12010,Q8NFD2,True
DB14520,A1A2B5,False
DB00837,P13254,False
DB01375,P49810,False
DB01354,P34903,True
DB03147,P21397,True
DB11724,P55882,False
DB01388,P21728,False
DB06229,P14416,True
DB00436,P00918,True
DB00157,P12268,True
DB01156,P23975,True
DB08915,P37231,True
DB08911,P48443,False
DB12719,Q96RI1,True
DB00747,P20248,False
DB12805,P35372,False
DB00157,Q16718,True
DB04442,P07477,True
DB11638,P23246,True
DB00395,P31644,True
DB14060,Q53ET4,False
DB11738,P18825,True
DB00321,P09237,False
DB03814,Q01770,True
DB14916,O00204,False
DB00651,P21589,True
DB09203,P20701,False
DB00846,P08172,False
DB08690,P0A6M2,True
DB02883,P37058,False
DB00316,P35354,True
DB04441,P0ABP8,True
DB02032,P12821,True
DB06616,Q06528,False
DB02433,P0A716,True
DB02587,Q02817,True
DB13035,Q96S37,False
DB15672,P03420,True
DB00182,P27815,False
DB13005,Q9X266,False
DB14518,P02787,True
DB01103,Q15596,False
DB08231,Q06432,False
DB16335,O60760,False
DB01110,Q9WYT0,False
DB00978,P43702,True
DB01105,P14867,False
DB16299,P54577,False
DB13665,P11217,False
DB01422,P50579,True
DB14487,O14746,False
DB09167,P35367,True
DB12190,P30291,False
DB00448,P10636,True
DB06959,P61925,True
DB00142,P54687,True
DB02933,P23141,False
DB03661,P06715,False
DB13837,O00519,False
DB01303,Q16099,False
DB09089,P35372,True
DB00514,P07998,False
DB02047,P00748,False
DB14487,P46736,True
DB00493,Q9Y694,True
DB01406,P10275,True
DB02655,P14927,False
DB12671,Q82122,False
DB17159,P06968,False
DB03866,P07949,False
DB02897,P16455,False
DB03222,P62219,True
DB08772,O60218,True
DB07896,P0AC13,False
DB00159,Q5SII2,False
DB12025,Q01201,True
DB01411,Q02817,True
DB01050,Q9BZZ2,False
DB06702,P11229,True
DB02379,P19961,True
DB16055,P00918,False
DB08708,P0DMS8,False
DB08837,P22460,True
DB01030,Q969P6,True
DB03793,Q9L9D7,True
DB03927,P15555,True
DB02701,P50052,False
DB01622,P35368,True
DB00360,P27815,False
DB12410,P11388,True
DB01244,P54750,True
DB08571,P06820,True
DB00459,P48443,True
DB00537,P0AES4,True
DB05478,P08684,True
DB04747,P43235,False
DB04631,P0AC41,True
DB14487,Q16658,False
DB01337,P29274,False
DB05608,P62136,False
DB17549,P04637,True
DB12695,P35372,False
DB05295,P11473,True
DB07778,O14949,True
DB02659,P00395,True
DB13003,P04150,True
DB01227,P07822,False
DB01033,P11086,False
DB00728,O60760,False
DB01252,P78508,True
DB14533,P04054,False
DB05188,P00352,False
DB01675,Q9UKU7,True
DB06218,P23921,False
DB00142,Q06432,False
DB08905,P29475,False
DB06750,Q9NPD5,True
DB04856,P32238,True
DB01483,P26358,False
DB04450,Q04864,False
DB11638,O14556,True
DB00563,P31224,False
DB08922,P28223,True
DB09213,P07204,True
DB04022,P20964,True
DB03849,Q07343,True
DB04356,O14965,False
DB11093,Q99653,True
DB03364,P49916,False
DB01800,P11309,False
DB07050,Q16790,True
DB07362,O14965,True
DB00247,P30939,True
DB12010,P54756,True
DB03967,P61626,True
DB08156,P00915,True
DB00503,P32297,False
DB02133,P04190,True
DB13930,P27361,True
DB00463,Q16445,True
DB04315,P49411,True
DB04824,O75469,True
DB00363,P09211,True
DB03310,O75715,True
DB14501,Q96FI4,True
DB00548,Q9H8P0,True
DB01050,P06727,False
DB08182,P28845,False
DB12429,P53778,True
DB00148,P06732,True
DB00337,O14757,False
DB08342,P49841,False
DB06990,Q96RJ0,False
DB01367,P07203,False
DB08720,P03303,True
DB07374,P61313,True
DB00679,P05112,False
DB08765,Q08210,False
DB11828,P10415,False
DB12429,P35367,False
DB03978,P25963,False
DB08284,P03366,True
DB01142,P35368,True
DB07763,P15056,False
DB12543,P27635,False
DB02297,P24941,True
DB02633,Q13523,False
DB01159,O14649,True
DB08701,P26661,True
DB13867,P08235,True
DB03461,P38038,True
DB04272,P0A0K8,False
DB00568,Q939N4,False
DB11259,Q08499,False
DB02287,P00734,True
DB02841,Q9L5C8,True
DB08282,P03366,True
DB13520,P10275,False
DB00768,P20248,False
DB08690,Q9H306,False
DB02151,P0AE18,True
DB15356,P08473,True
DB12695,Q969G3,True
DB03147,P09063,True
DB00533,P32056,False
DB04651,P9WP23,False
DB13035,P11802,True
DB06401,Q02761,False
DB00472,P32297,True
DB11274,P35462,True
DB00157,Q8XJ01,False
DB08690,Q99720,False
DB01017,P99999,True
DB11937,Q05586,True
DB03606,P27815,True
DB00622,Q9X286,False
DB00634,P0AC13,True
DB03147,P29274,False
DB00624,P03372,True
DB07242,P07477,False
DB12789,Q14524,False
DB00302,P00747,True
DB00774,P00742,False
DB07236,P03422,False
DB02793,P0DPB9,True
DB06414,P05364,False
DB14533,P30101,True
DB06148,Q9BWD1,False
DB11774,P15170,False
DB11638,Q8IJK8,True
DB07124,Q59EB3,False
DB15499,P43405,True
DB04716,P19784,False
DB06891,P00918,True
DB01841,Q7SIE2,False
DB13120,P11086,False
DB03461,Q92506,True
DB02547,P42345,False
DB02527,P0ACJ8,True
DB00157,Q8IW41,False
DB11638,O75390,False
DB01174,P43681,True
DB02937,Q9BYV1,False
DB12755,P30968,True
DB01328,P0AD68,True
DB01194,P00915,True
DB00755,P35219,False
DB00151,P28566,False
DB11781,P35367,False
DB02235,Q93UV9,True
DB12627,Q8TDV5,True
DB12147,P22455,True
DB15299,Q14500,False
DB00246,P50406,True
DB00408,P61925,False
DB04460,P15085,False
DB15425,P50750,True
DB02945,P39304,False
DB06710,P03372,False
DB13956,Q9BYF1,False
DB00652,P35354,False
DB00142,P43005,True
DB03977,P11229,False
DB04216,Q92731,True
DB08811,Q14432,True
DB00697,P13631,False
DB00469,P23219,True
DB06218,Q9Y5Y9,True
DB00972,Q13547,False
DB08107,P49888,False
DB03496,P50613,True
DB01000,P23141,False
DB11798,P53779,True
DB00599,P25100,False
DB12332,P50406,False
DB01735,P14927,False
DB06401,P19099,False
DB09095,P12429,True
DB08618,P01859,True
DB02480,O95749,False
DB01202,P15085,False
DB00273,P07451,True
DB11952,P48736,True
DB17383,Q9H2S1,False
DB03835,P11217,True
DB03777,P45983,True
DB12478,P14416,True
DB09079,P35916,True
DB04460,P06241,False
DB04472,Q8IUZ5,False
DB07925,P10826,False
DB02123,P78508,False
DB08951,P29422,False
DB04108,Q9X6V3,False
DB14846,P69441,False
DB12010,Q96GD4,True
DB13505,Q9H244,False
DB14533,P14618,False
DB03088,P01709,True
DB13873,P04746,False
DB07289,P18031,True
DB14925,P03355,False
DB01151,P12268,False
DB03435,P09147,True
DB00493,P35354,False
DB12010,P35498,False
DB02010,P11229,True
DB08044,P17948,False
DB12010,Q9H4B4,True
DB03726,P07998,True
DB12819,Q9NZ42,True
DB01044,P72524,True
DB12614,P25024,True
DB12852,Q8WW43,True
DB11651,Q72874,False
DB03530,P00807,True
DB04017,P21397,True
DB03152,P11388,False
DB04020,P30872,False
DB11730,P11802,True
DB00794,P42262,True
DB03157,P12461,True
DB00562,Q8KI25,False
DB03607,P16233,False
DB08231,P61925,True
DB15796,P17538,False
DB12741,O75469,False
DB02655,Q05586,True
DB00157,P47985,False
DB11638,P12268,False
DB14533,P04004,True
DB12523,P35367,True
DB00228,Q15843,False
DB01069,P35498,True
DB16823,P02929,False
DB12542,Q08499,True
DB15462,P14867,False
DB04233,P33247,True
DB08701,P35498,False
DB08339,P0C6X7,False
DB02930,P06710,True
DB00368,P07550,True
DB15617,P02919,False
DB03714,P18031,True
DB07702,Q9HCD5,True
DB19168,P31645,False
DB03010,P28222,False
DB04871,P55017,False
DB02506,P35348,False
DB08828,Q99835,True
DB14491,P41143,False
DB12411,P0DTC2,True
DB15265,P48058,False
DB04310,O14965,False
DB12432,P10275,False
DB02627,P00807,True
DB03389,P34969,False
DB00852,P60568,True
DB06711,P08913,True
DB04967,P27695,True
DB15010,Q04864,True
